record_id,bus_id,agency_id,linea,speed_kmh,distance_meters,day_of_week,time_of_day_min,scheduled_deviation_min,travel_time_to_next_stop_sec
72811837,"322","50","149",1.00,1906,6,1214,0.00,1800
72811836,"954","50","102",32.00,596,6,1214,0.00,67
72811835,"665","50","169",35.00,1726,6,1214,9.00,718
72811834,"143","50","117",24.00,203,6,1214,0.00,30
72811833,"993","50","157",21.00,1947,6,1214,0.00,334
72811832,"98","50","100",33.00,1304,6,1214,19.00,1282
72811831,"253","50","199",14.00,1208,6,1214,10.00,911
72811830,"54","50","103",0.00,770,6,1214,0.00,770
72811829,"503","50","181",0.00,1006,6,1214,0.00,1006
72811828,"125","50","117",1.00,1482,6,1214,0.00,1482
72811827,"548","50","181",1.00,1426,6,1214,0.00,1426
72811826,"348","50","158",29.00,366,6,1214,9.00,585
72811825,"19","50","112",2.00,1817,6,1214,0.00,1800
72811824,"173","50","137",1.00,1851,6,1214,0.00,1800
72811823,"397","50","191",0.00,575,6,1214,0.00,575
72811822,"762","50","151",19.00,1802,6,1214,0.00,341
72811821,"72","50","L9",47.00,490,6,1214,15.00,938
72811820,"606","50","175",42.00,1105,6,1214,6.00,455
72811819,"249","50","145",22.00,1789,6,1214,0.00,293
72811818,"605","50","185",21.00,232,6,1214,0.00,40
72811817,"516","50","156",1.00,1694,6,1214,0.00,1694
72811816,"808","50","195",42.00,258,6,1214,0.00,22
72811815,"500","50","187",19.00,961,6,1214,15.00,1082
72811814,"396","50","163",45.00,810,6,1214,0.00,65
72811813,"700","50","128",2.00,1480,6,1214,3.00,1660
72811812,"12","70","370",1.00,1804,6,1214,0.00,1800
72811811,"113","70","329",24.00,1307,6,1214,0.00,196
72811810,"94","70","300",45.00,1127,6,1214,9.00,630
72811809,"2","70","300",30.00,988,6,1214,7.00,539
72811808,"25","70","329",0.00,1016,6,1214,0.00,1016
72811807,"3","70","328",1.00,18320,6,1214,0.00,1800
72811806,"14","70","370",8.00,1417,6,1214,-8.00,158
72811805,"6","70","306",27.00,1296,6,1214,8.00,653
72811804,"7","70","370",26.00,638,6,1214,0.00,88
72811803,"95","70","306",22.00,474,6,1214,0.00,78
72811802,"112","70","316",36.00,1956,6,1214,0.00,196
72811801,"9","70","300",0.00,232,6,1214,0.00,232
72811800,"76","70","329",16.00,1006,6,1214,18.00,1306
72811799,"104","70","306",23.00,880,6,1214,8.00,618
72811798,"72","70","316",21.00,1990,6,1214,0.00,341
72811797,"19","70","17",35.00,1164,6,1214,19.00,1260
72811796,"162","70","306",26.00,1822,6,1214,7.00,672
72811795,"154","70","306",9.00,579,6,1214,0.00,232
72811794,"103","70","17",33.00,217,6,1214,0.00,24
72811793,"152","70","329",0.00,913,6,1214,0.00,913
72811792,"124","70","306",51.00,1714,6,1214,0.00,121
72811791,"117","70","370",30.00,292,6,1214,9.00,575
72811790,"114","70","370",6.00,1822,6,1214,0.00,1093
72811789,"96","70","330",10.00,1536,6,1214,-11.00,10
72811788,"46","70","17",25.00,1002,6,1214,0.00,144
72811787,"67","70","300",13.00,416,6,1214,15.00,1015
72811786,"101","70","328",0.00,831,6,1214,0.00,831
72811785,"160","70","328",0.00,1508,6,1214,0.00,1508
72811784,"106","70","316",36.00,847,6,1214,0.00,85
72811783,"102","70","300",0.00,1354,6,1214,0.00,1354
72811782,"101","70","328",0.00,1605,6,1214,0.00,1605
72811781,"55","70","71",12.00,221,6,1214,0.00,66
72811780,"58","70","328",0.00,939,6,1214,0.00,939
72811779,"53","70","300",5.00,6640,6,1214,3.00,1800
72811778,"23","70","17",0.00,642,6,1214,0.00,642
72811777,"90","70","300",0.00,1564,6,1214,0.00,1564
72811776,"169","70","316",33.00,706,6,1214,15.00,977
72811775,"157","70","17",9.00,1234,6,1214,0.00,494
72811774,"13","70","300",5.00,1090,6,1214,0.00,785
72811773,"31","70","306",25.00,1502,6,1214,-3.00,36
72811772,"1098","70","L13",46.00,1402,6,1214,0.00,110
72811771,"57","70","306",39.00,305,6,1214,2.00,148
72811770,"109","70","300",30.00,1351,6,1214,7.00,582
72811769,"42","70","316",2.00,943,6,1214,7.00,1363
72811768,"40","70","306",44.00,1245,6,1214,2.00,222
72811767,"45","70","306",0.00,1844,6,1214,0.00,1800
72811766,"92","70","370",25.00,1695,6,1214,10.00,844
72811765,"82","70","300",8.00,1594,6,1214,0.00,717
72811764,"163","70","306",31.00,1750,6,1214,0.00,203
72811763,"166","70","330",0.00,900,6,1214,0.00,900
72811762,"105","70","71",9.00,1692,6,1214,-7.00,257
72811761,"80","70","370",0.00,295,6,1214,0.00,295
72811760,"85","70","306",0.00,1573,6,1214,0.00,1573
72811759,"62","70","329",25.00,990,6,1214,20.00,1343
72811758,"155","70","328",1.00,1869,6,1214,0.00,1800
72811757,"108","70","306",12.00,432,6,1214,-5.00,10
72811756,"1096","70","L13",0.00,1216,6,1214,0.00,1216
72811755,"17","70","370",0.00,1243,6,1214,0.00,1243
72811754,"22","70","306",0.00,1458,6,1214,0.00,1458
72811753,"159","70","330",5.00,1997,6,1214,0.00,1438
72811752,"111","70","329",0.00,1543,6,1214,0.00,1543
72811751,"54","70","306",38.00,1377,6,1214,12.00,850
72811750,"25","10","405",0.00,825,6,1214,0.00,825
72811749,"284","10","409",35.00,327,6,1214,-7.00,10
72811748,"46","10","409",24.00,1202,6,1214,13.00,960
72811747,"277","10","76",0.00,1272,6,1214,0.00,1272
72811746,"74","10","494",0.00,1618,6,1214,0.00,1618
72811745,"4","10","2",5.00,690,6,1214,0.00,497
72811744,"252","10","427",7.00,828,6,1214,0.00,426
72811743,"196","10","494",50.00,1360,6,1214,0.00,98
72811742,"33","10","407",1.00,1532,6,1214,0.00,1532
72811741,"241","10","427",29.00,1983,6,1214,0.00,246
72811740,"266","10","405",0.00,447,6,1214,0.00,447
72811739,"219","10","2",35.00,1584,6,1214,0.00,163
72811738,"234","10","427",10.00,14920,6,1214,0.00,1800
72811737,"176","10","405",42.00,5160,6,1214,12.00,1162
72811736,"221","10","407",37.00,668,6,1214,9.00,605
72811735,"251","10","427",0.00,1098,6,1214,0.00,1098
72811734,"61","10","409",30.00,1498,6,1214,-8.00,10
72811733,"179","10","405",18.00,1617,6,1214,20.00,1523
72811732,"197","10","405",38.00,571,6,1214,12.00,774
72811731,"185","10","427",18.00,1568,6,1214,0.00,314
72811730,"202","10","405",5.00,636,6,1214,0.00,458
72811729,"68","10","404",36.00,1949,6,1214,-5.00,10
72811728,"87","10","405",5.00,478,6,1214,2.00,464
72811727,"225","10","409",11.00,1896,6,1214,0.00,621
72811726,"208","10","494",8.00,265,6,1214,0.00,119
72811725,"36","10","405",30.00,1963,6,1214,-9.00,10
72811724,"39","10","2",37.00,1184,6,1214,-1.00,55
72811723,"7","10","427",17.00,587,6,1214,0.00,124
72811722,"403","10","L7",10.00,374,6,1214,10.00,735
72811721,"40","10","L14",0.00,1653,6,1214,0.00,1653
72811720,"288","10","405",0.00,130,6,1214,0.00,130
72811719,"200","10","456",30.00,1175,6,1214,0.00,141
72811718,"258","10","405",17.00,297,6,1214,-20.00,10
72811717,"273","10","2",6.00,849,6,1214,0.00,509
72811716,"26","10","L14",36.00,1076,6,1214,0.00,108
72811715,"170","10","407",36.00,1521,6,1214,-9.00,10
72811714,"64","10","404",0.00,301,6,1214,0.00,301
72811713,"230","10","409",0.00,251,6,1214,0.00,251
72811712,"10","10","427",12.00,1906,6,1214,0.00,572
72811711,"256","10","494",34.00,1181,6,1214,0.00,125
72811710,"190","10","404",4.00,938,6,1214,0.00,844
72811709,"267","10","456",21.00,1680,6,1214,0.00,288
72811708,"52","10","494",10.00,1503,6,1214,0.00,541
72811707,"9","10","494",0.00,1089,6,1214,0.00,1089
72811706,"186","10","76",4.00,770,6,1214,0.00,693
72811705,"11","10","L29",0.00,1030,6,1214,0.00,1030
72811704,"93","10","76",0.00,1152,6,1214,0.00,1152
72811703,"63","10","76",2.00,404,6,1214,0.00,404
72811702,"289","10","CE1",0.00,1058,6,1214,0.00,1058
72811701,"40","10","L14",1.00,1160,6,1214,0.00,1160
72811700,"217","10","456",41.00,1699,6,1214,-11.00,10
72811699,"8","10","427",25.00,1874,6,1214,0.00,270
72811698,"20","10","494",33.00,9270,6,1214,-7.00,591
72811697,"29","10","427",0.00,1358,6,1214,0.00,1358
72811696,"279","10","494",0.00,429,6,1214,0.00,429
72811695,"249","10","456",0.00,1461,6,1214,0.00,1461
72811694,"1","10","405",38.00,259,6,1214,0.00,25
72811693,"274","10","2",33.00,1545,6,1214,5.00,469
72811692,"17","10","L14",39.00,1136,6,1214,0.00,105
72811691,"72","10","2",48.00,639,6,1214,10.00,648
72811690,"95","10","427",18.00,1318,6,1214,0.00,264
72811689,"248","10","402",0.00,1867,6,1214,0.00,1800
72811688,"54","10","402",0.00,1299,6,1214,0.00,1299
72811687,"11","10","L29",1.00,442,6,1214,4.00,682
72811686,"22","10","494",0.00,300,6,1214,0.00,300
72811685,"31","10","405",15.00,341,6,1214,7.00,502
72811684,"218","10","2",6.00,1793,6,1214,0.00,1076
72811683,"271","10","L16",16.00,1475,6,1214,0.00,332
72811682,"83","10","494",15.00,1803,6,1214,0.00,433
72811681,"57","10","405",28.00,1317,6,1214,0.00,169
72811680,"247","10","76",33.00,4800,6,1214,3.00,704
72811679,"173","10","402",0.00,1772,6,1214,0.00,1772
72811678,"37","10","L16",28.00,1577,6,1214,0.00,203
72811677,"12","10","404",1.00,737,6,1214,0.00,737
72811676,"169","10","494",10.00,1172,6,1214,0.00,422
72811675,"48","10","2",0.00,1532,6,1214,0.00,1532
72811674,"408","10","402",27.00,1127,6,1214,5.00,450
72811673,"222","10","76",0.00,1396,6,1214,0.00,1396
72811672,"14","10","407",4.00,823,6,1214,9.00,1281
72811671,"61","20","546",20.00,1827,6,1214,13.00,1109
72811670,"94","20","538",16.00,1631,6,1214,17.00,1387
72811669,"51","20","505",0.00,5470,6,1214,0.00,1800
72811668,"48","20","582",0.00,1838,6,1214,0.00,1800
72811667,"132","20","505",24.00,211,6,1214,0.00,32
72811666,"69","20","505",36.00,10020,6,1214,18.00,1800
72811665,"23","20","538",29.00,1721,6,1214,-12.00,10
72811664,"82","20","522",16.00,1507,6,1214,-4.00,99
72811663,"73","20","546",0.00,900,6,1214,0.00,900
72811662,"13","20","538",8.00,1489,6,1214,0.00,670
72811661,"77","20","582",0.00,728,6,1214,0.00,728
72811660,"44","20","526",9.00,1202,6,1214,0.00,481
72811659,"43","20","524",0.00,1804,6,1214,0.00,1800
72811658,"84","20","522",31.00,1642,6,1214,9.00,731
72811657,"6","20","526",11.00,652,6,1214,0.00,213
72811656,"93","20","546",22.00,968,6,1214,0.00,158
72811655,"46","20","546",29.00,492,6,1214,17.00,1081
72811654,"55","20","505",40.00,1270,6,1214,12.00,834
72811653,"117","20","522",22.00,1761,6,1214,20.00,1488
72811652,"24","20","546",44.00,318,6,1214,6.00,386
72811651,"114","20","L38",22.00,1375,6,1214,3.00,405
72811650,"96","20","505",31.00,1507,6,1214,0.00,175
72811649,"101","20","582",18.00,269,6,1214,8.00,534
72811648,"2","20","546",0.00,300,6,1214,0.00,300
72811647,"99","20","526",25.00,589,6,1214,6.00,445
72811646,"113","20","L25",38.00,1264,6,1214,12.00,840
72811645,"92","20","538",1.00,1541,6,1214,0.00,1541
72811644,"34","20","505",35.00,291,6,1214,0.00,30
72811643,"59","20","526",19.00,641,6,1214,-5.00,10
72811642,"67","20","526",0.00,1738,6,1214,0.00,1738
72811641,"105","20","522",11.00,273,6,1214,0.00,89
72811640,"27","20","505",42.00,1216,6,1214,0.00,104
72811639,"56","20","538",38.00,1935,6,1214,-10.00,10
72811638,"64","20","582",24.00,882,6,1214,0.00,132
72811637,"90","20","526",42.00,1957,6,1214,-7.00,10
72811636,"116","20","526",14.00,976,6,1214,0.00,251
72811635,"36","20","582",16.00,1366,6,1214,14.00,1147
72811634,"94","20","538",18.00,324,6,1214,13.00,845
72811633,"86","20","526",27.00,9780,6,1214,6.00,1664
72811632,"88","20","524",0.00,3820,6,1214,0.00,1800
72811631,"108","20","522",38.00,1346,6,1214,-5.00,10
72811630,"67","20","526",0.00,1803,6,1214,0.00,1800
72811629,"107","20","582",12.00,1504,6,1214,0.00,451
72811628,"100","20","522",1.00,501,6,1214,0.00,501
72811627,"38","20","522",24.00,280,6,1214,0.00,42
72811626,"88","20","524",0.00,3820,6,1214,0.00,1800
72811625,"48","20","582",18.00,1112,6,1214,1.00,282
72811624,"18","20","582",0.00,1212,6,1214,0.00,1212
72811623,"29","20","524",11.00,1526,6,1214,8.00,979
72811622,"60","20","526",3.00,970,6,1214,0.00,970
72811621,"563","50","188",25.00,433,6,1214,1.00,122
72811620,"199","50","L6",16.00,1756,6,1214,0.00,395
72811619,"331","50","156",25.00,961,6,1214,0.00,138
72811618,"738","50","109",28.00,1904,6,1214,0.00,245
72811617,"972","50","60",0.00,1500,6,1214,0.00,1500
72811616,"1130","50","158",0.00,1416,6,1214,0.00,1416
72811615,"737","50","163",0.00,968,6,1214,0.00,968
72811614,"1147","50","CE1",4.00,466,6,1214,0.00,419
72811613,"562","50","L46",23.00,1147,6,1214,1.00,240
72811612,"455","50","185",23.00,1002,6,1214,0.00,157
72811611,"124","50","104",6.00,1223,6,1214,0.00,734
72811610,"18","50","105",40.00,1312,6,1214,0.00,118
72811609,"238","50","L15",10.00,1791,6,1214,0.00,645
72811608,"35","50","103",25.00,821,6,1214,5.00,418
72811607,"910","50","110",21.00,1999,6,1214,9.00,883
72811606,"717","50","192",0.00,1735,6,1214,0.00,1735
72811605,"244","50","181",0.00,1967,6,1214,0.00,1800
72811604,"62","50","109",6.00,990,6,1214,0.00,594
72811603,"772","50","163",9.00,208,6,1214,9.00,623
72811602,"692","50","147",15.00,1859,6,1214,6.00,806
72811601,"392","50","151",6.00,1490,6,1214,0.00,894
72811600,"639","50","137",17.00,1644,6,1214,0.00,348
72811599,"56","50","103",28.00,1537,6,1214,-8.00,10
72811598,"293","50","183",4.00,904,6,1214,0.00,814
72811597,"44","50","100",25.00,1799,6,1214,4.00,499
72811596,"970","50","121",0.00,1850,6,1214,0.00,1800
72811595,"294","50","147",19.00,810,6,1214,11.00,813
72811594,"478","50","147",0.00,684,6,1214,0.00,684
72811593,"602","50","183",0.00,1037,6,1214,0.00,1037
72811592,"770","50","144",14.00,1627,6,1214,0.00,418
72811591,"78","50","181",1.00,1368,6,1214,0.00,1368
72811590,"378","50","148",27.00,1093,6,1214,0.00,146
72811589,"947","50","109",23.00,781,6,1214,7.00,542
72811588,"414","50","145",33.00,1643,6,1214,8.00,659
72811587,"423","50","113",1.00,902,6,1214,0.00,902
72811586,"84","50","110",22.00,1787,6,1214,0.00,292
72811585,"489","50","181",0.00,1272,6,1214,0.00,1272
72811584,"208","50","137",1.00,1586,6,1214,-4.00,1346
72811583,"816","50","L20",0.00,1275,6,1214,0.00,1275
72811582,"914","50","103",0.00,1495,6,1214,0.00,1495
72811581,"458","50","192",36.00,1034,6,1214,0.00,103
72811580,"970","50","121",30.00,1383,6,1214,18.00,1246
72811579,"632","50","192",10.00,1559,6,1214,0.00,561
72811578,"544","50","128",8.00,1473,6,1214,0.00,663
72811577,"155","50","104",35.00,1938,6,1214,12.00,919
72811576,"734","50","174",0.00,1438,6,1214,0.00,1438
72811575,"558","50","192",57.00,1003,6,1214,0.00,63
72811574,"1116","50","180",24.00,1203,6,1214,0.00,180
72811573,"86","50","102",25.00,9780,6,1214,11.00,1800
72811572,"1142","50","183",6.00,667,6,1214,0.00,400
72811571,"1131","50","163",39.00,262,6,1214,-16.00,10
72811570,"198","50","127",8.00,1474,6,1214,0.00,663
72811569,"264","50","145",20.00,667,6,1214,4.00,360
72811568,"148","50","117",19.00,1246,6,1214,0.00,236
72811567,"637","50","105",38.00,1169,6,1214,15.00,1011
72811566,"640","50","175",0.00,1122,6,1214,0.00,1122
72811565,"611","50","185",35.00,1502,6,1214,11.00,814
72811564,"1100","50","103",2.00,391,6,1214,0.00,391
72811563,"1048","50","E14",31.00,250,6,1214,10.00,629
72811562,"561","50","130",26.00,1269,6,1214,0.00,176
72811561,"946","50","100",1.00,611,6,1214,10.00,1211
72811560,"530","50","127",9.00,1718,6,1214,0.00,687
72811559,"165","50","195",31.00,1787,6,1214,0.00,208
72811558,"686","50","185",1.00,1222,6,1214,0.00,1222
72811557,"705","50","115",16.00,701,6,1214,7.00,578
72811556,"166","50","195",28.00,403,6,1214,0.00,52
72811555,"894","50","G11",31.00,249,6,1214,4.00,269
72811554,"175","50","130",23.00,795,6,1214,0.00,124
72811553,"461","50","175",46.00,201,6,1214,1.00,76
72811552,"443","50","155",5.00,1581,6,1214,-1.00,1078
72811551,"39","50","185",12.00,324,6,1214,0.00,97
72811550,"259","50","142",21.00,437,6,1214,16.00,1035
72811549,"818","50","21",12.00,1751,6,1214,0.00,525
72811548,"515","50","169",29.00,1327,6,1214,0.00,165
72811547,"714","50","124",18.00,1946,6,1214,-4.00,149
72811546,"349","50","183",34.00,1825,6,1214,19.00,1333
72811545,"744","50","185",0.00,1100,6,1214,0.00,1100
72811544,"926","50","L15",37.00,1252,6,1214,13.00,902
72811543,"1133","50","174",0.00,702,6,1214,0.00,702
72811542,"616","50","124",65.00,1097,6,1214,12.00,781
72811541,"890","50","D8",37.00,1287,6,1214,10.00,725
72811540,"894","50","G11",43.00,1918,6,1214,11.00,821
72811539,"169","50","127",32.00,1551,6,1214,0.00,174
72811538,"1144","50","E14",20.00,1140,6,1214,-4.00,10
72811537,"785","50","L41",18.00,1346,6,1214,12.00,989
72811536,"712","50","121",16.00,750,6,1214,0.00,169
72811535,"299","50","60",38.00,923,6,1214,0.00,87
72811534,"691","50","175",12.00,859,6,1214,0.00,258
72811533,"14","50","103",4.00,1784,6,1214,2.00,1726
72811532,"495","50","21",0.00,1761,6,1214,0.00,1761
72811531,"488","50","183",0.00,930,6,1214,0.00,930
72811530,"341","50","60",0.00,1250,6,1214,0.00,1250
72811529,"132","50","117",3.00,1124,6,1214,0.00,1124
72811528,"824","50","158",30.00,1807,6,1214,17.00,1237
72811527,"46","50","110",0.00,290,6,1214,0.00,290
72811526,"987","50","142",32.00,1044,6,1214,-12.00,10
72811525,"862","50","CE1",2.00,521,6,1214,0.00,521
72811524,"93","50","181",0.00,392,6,1214,0.00,392
72811523,"71","50","103",5.00,11740,6,1214,0.00,1800
72811522,"974","50","145",33.00,1784,6,1214,0.00,195
72811521,"137","50","121",18.00,1216,6,1214,0.00,243
72811520,"990","50","163",40.00,1524,6,1214,0.00,137
72811519,"892","50","183",3.00,584,6,1214,0.00,584
72811518,"338","50","158",12.00,1592,6,1214,-4.00,238
72811517,"653","50","191",0.00,254,6,1214,0.00,254
72811516,"731","50","137",8.00,247,6,1214,18.00,1191
72811515,"670","50","110",41.00,819,6,1214,13.00,852
72811514,"97","50","64",3.00,991,6,1214,5.00,1291
72811513,"518","50","149",19.00,854,6,1214,6.00,522
72811512,"688","50","149",1.00,399,6,1214,0.00,399
72811511,"230","50","137",2.00,980,6,1214,6.00,1340
72811510,"721","50","199",1.00,1934,6,1214,0.00,1800
72811509,"753","50","174",41.00,1580,6,1214,0.00,139
72811508,"241","50","L4",46.00,631,6,1214,10.00,649
72811507,"251","50","144",29.00,798,6,1214,17.00,1119
72811506,"559","50","187",9.00,758,6,1214,4.00,543
72811505,"300","50","148",1.00,1624,6,1214,0.00,1624
72811504,"243","50","145",24.00,847,6,1214,12.00,847
72811503,"286","50","145",30.00,1607,6,1214,0.00,193
72811502,"136","50","121",13.00,279,6,1214,0.00,77
72811501,"349","50","183",7.00,1788,6,1214,0.00,920
72811500,"572","50","181",11.00,1046,6,1214,0.00,342
72811499,"798","50","L39",50.00,1360,6,1214,7.00,518
72811498,"209","50","127",47.00,461,6,1214,16.00,995
72811497,"69","50","103",0.00,10020,6,1214,0.00,1800
72811496,"30","50","103",55.00,309,6,1214,0.00,20
72811495,"724","50","174",1.00,474,6,1214,-16.00,10
72811494,"232","50","124",19.00,1385,6,1214,9.00,802
72811493,"707","50","21",1.00,577,6,1214,0.00,577
72811492,"477","50","130",12.00,326,6,1214,0.00,98
72811491,"72","50","L9",8.00,219,6,1214,0.00,99
72811490,"648","50","149",39.00,1004,6,1214,16.00,1053
72811489,"1126","50","143",34.00,483,6,1214,-3.00,10
72811488,"53","50","100",22.00,6640,6,1214,0.00,1087
72811487,"588","50","199",29.00,1488,6,1214,8.00,665
72811486,"502","50","181",0.00,1915,6,1214,0.00,1800
72811485,"228","50","125",24.00,1525,6,1214,8.00,709
72811484,"47","50","102",17.00,882,6,1214,0.00,187
72811483,"387","50","185",29.00,1758,6,1214,0.00,218
72811482,"968","50","110",13.00,1617,6,1214,-19.00,10
72811481,"761","50","192",26.00,1605,6,1214,0.00,222
72811480,"420","50","G8",34.00,754,6,1214,-5.00,10
72811479,"99","50","111",4.00,202,6,1214,0.00,182
72811478,"45","50","185",0.00,1607,6,1214,0.00,1607
72811477,"1107","50","105",14.00,1474,6,1214,0.00,379
72811476,"402","50","199",21.00,304,6,1214,0.00,52
72811475,"579","50","192",1.00,1249,6,1214,0.00,1249
72811474,"297","50","163",0.00,556,6,1214,0.00,556
72811473,"485","50","L3",31.00,503,6,1214,0.00,58
72811472,"1013","50","D8",0.00,683,6,1214,0.00,683
72811471,"924","50","102",42.00,546,6,1214,-4.00,10
72811470,"24","50","169",8.00,1569,6,1214,-8.00,226
72811469,"245","50","L40",25.00,704,6,1214,4.00,341
72811468,"624","50","127",1.00,1834,6,1214,0.00,1800
72811467,"536","50","142",0.00,347,6,1214,0.00,347
72811466,"559","50","187",44.00,251,6,1214,2.00,141
72811465,"575","50","125",4.00,213,6,1214,-2.00,72
72811464,"614","50","102",41.00,899,6,1214,6.00,439
72811463,"359","50","103",1.00,439,6,1214,0.00,439
72811462,"269","50","145",1.00,502,6,1214,0.00,502
72811461,"956","50","104",25.00,1776,6,1214,0.00,256
72811460,"693","50","148",37.00,1224,6,1214,-13.00,10
72811459,"32","50","D1",28.00,1973,6,1214,1.00,314
72811458,"224","50","137",32.00,1606,6,1214,-9.00,10
72811457,"776","50","112",35.00,1901,6,1214,3.00,376
72811456,"662","50","149",18.00,1066,6,1214,0.00,213
72811455,"131","50","149",5.00,1719,6,1214,0.00,1238
72811454,"240","50","130",33.00,336,6,1214,4.00,277
